id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,popularity_group
634531,PAW Patrol: Ultimate Rescue,8.0,6,Released,2019-09-29,0,96,False,,0,,,en,PAW Patrol: Ultimate Rescue,"Gear up with Marshall and his team as they roll out in the Ultimate File Truck to cool off a fire-breathing robot. Then, join Skye, Chase, Rocky and Zuma for more Ultimate Rescue missions, including 3 double episodes!",4.318,/era6YKeSOOhBvakn8NZHjWhTXRz.jpg,,"Animation, Family","Nickelodeon Productions, Spin Master","Canada, United States of America",,3-5
928697,"Aja baja, Alfons Åberg",6.8,4,Released,2022-01-21,0,36,False,/kw1OKMGz77z2OehFETUGGBLYLq9.jpg,0,,tt16112974,sv,"Aja baja, Alfons Åberg",The books about Alfie Atkins have come to life in a brand new film package.,0.6,/9iFAeETpOQdOitfAAFaUrbhKlhm.jpg,,Animation,Another Park Film,Sweden,Swedish,0-2
762930,At The Same Moment,0.0,0,Released,2013-01-01,0,3,False,,0,http://ezrawube.net/atsm.htm,,en,At The Same Moment,Based on memories of Wube's daily commute.,0.656,/j1dmf8EsjOCYQBHEFipkuJ4ZYtF.jpg,,Animation,Lower Manhattan Swing Space Residency Program,United States of America,English,0-2
653881,Spookley and the Christmas Kittens,0.0,0,Released,2019-12-06,0,44,False,/mDLG6WJ3auA6TD0E5RxJ0XH6dAi.jpg,0,https://spookley.com/,tt13445242,en,Spookley and the Christmas Kittens,Spookley and Mistletoe encounter three stray kittens for whom they must brave a raging winter storm to find a home.,2.834,/uqVQJPFlLaynMS6KblKgLECAwSS.jpg,,"Animation, Family, Music, Adventure",Holiday Hill Farm,United States of America,English,3-5
175922,The Banquet,5.4,5,Released,1976-01-01,0,8,False,,0,,tt0402825,pl,Bankiet,It is still one of the most popular Polish animated films. Servants prepare the table for a luxurious dinner party in a beautiful palace. Guests are gathering slowly. Suddenly they are surprised by an unexpected change of roles between the eater and the one who is eaten.,0.74,/7EyoztIxMTTqzeGhZpEiiaKjIyN.jpg,,Animation,Studio Miniatur Filmowych,Poland,No Language,0-2
248389,Big Underground Ball,6.5,4,Released,1987-01-05,0,21,False,/uYJBNCneUasGg6hZun0MtgcuiSh.jpg,0,,tt1934196,ru,Большой подземный бал,"A 20 minute masterpiece with no dialogue necessary. A King of the Forest gathers elves, sprites, and other assorted woodland spirits for a night of festivities. The spirits frolic, dance, drink, and romance. Conflicts arise and are resolved. The puppetry here is top-notch, and the rear-projections of fire and water add an extra depth to the magical world. A trip to a mysterious and happy world.",0.6,/5i9FTj7NGbB753cfHE0bem6WuS.jpg,,"Animation, Fantasy",Soyuzmultfilm,Soviet Union,Russian,0-2
693356,"One Piece Special: Open Upon the Great Sea! A Father's Huge, HUGE Dream!",6.536,14,Released,2003-04-06,0,46,False,/lOhA0kTXiw4OcHDn7vgEKIDmzYJ.jpg,0,,tt1003286,ja,One Piece 大海原にひらけ! でっかいでっカイ父の夢!,"Bonnie & Max are crew members of Pirate Zap's ship. They're tired of the life they're in a want to escape. Only problem is they have no money. Three child hostages over heard their conversation and the eldest, Amanda knows where Bonnie & Max can get loaded. As her father was a pro treasure hunter who hid a treasure and made a deal that they can have it. Max & Bonnie agreed and sneaked away with the 3 kids. And spent one month on the small island on where the treasure is said to be. Luffy and his crew got involved with the conflict. And end up battling against the Bayan & Zap Pirates who both want the same thing. And Amanda is the key to locating the treasure. Will the treasure be claimed by the right people?",8.419,/wa7I5E9PegOOMVWE0pPLtSAt42S.jpg,,"Animation, Action, Adventure, TV Movie","Toei Animation, Bandai Channel, Fuji Television Network",Japan,Japanese,9-11
1010830,Batman: The Long Halloween Deluxe Edition,7.2,18,Released,2022-09-19,0,168,False,/ekdyrBffLhoFWkm5eUVAbIhDVh6.jpg,0,https://www.warnerbros.com/movies/batman-long-halloween-deluxe-edition,tt21445686,en,Batman: The Long Halloween Deluxe Edition,Atrocious serial killings on holidays in Gotham City send The World's Greatest Detective into action - confronting both organized crime and a unified front of classic DC Super-Villains - while attempting to stop the mysterious murderer.,4.95,/15erh7z92WBiW6z8Xpb8WLaWhbD.jpg,,"Animation, Mystery, Action, Crime","Warner Bros. Animation, DC Entertainment",United States of America,"English, Mandarin",3-5
723057,Forests,0.0,0,Released,2018-07-06,0,3,False,,0,,,en,Forests,A little bear goes on an adventure with a giant dog on a rainy night's drive through the mountains.,0.6,/iSfeWzU1VwWBQ9dyiULbw3DecHL.jpg,,Animation,,United Kingdom,English,0-2
609737,The 1st 13th Annual Fancy Anvil Awards Show Program Special: Live in Stereo,10.0,40,Released,2002-03-23,0,120,False,,0,http://cartoonnetwork.com,tt0314073,en,The 1st 13th Annual Fancy Anvil Awards Show Program Special: Live in Stereo,Cartoon Network holds an awards show awarding cartoon excellence.,4.015,,Live In Stereo,"Animation, Family, Comedy","Hanna-Barbera Productions, Cartoon Network Studios",United States of America,English,3-5
738616,Balance 1950,0.0,0,Released,1951-01-01,0,8,False,,0,,tt7714702,en,Balance 1950,visual précis of the annual report of chemicals giant ICI,0.6,,,Animation,Larkins Studio,United Kingdom,No Language,0-2
1040963,II,0.0,0,Released,2021-10-27,0,10,False,,0,,,zh,II,"A pair of twin brothers cooperate to hunt magical animals to gain power. By chasing after desire, the younger one collapses into an unhuman creature, the elder one has no choice but to kill him.",0.6,,,Animation,,,,0-2
702816,Sous la glace,7.6,4,Released,2019-06-26,0,7,False,/3n6F05D9KqAJMJiuYEuBesvgBtF.jpg,0,https://www.miyu.fr/distribution/sous-la-glace/,tt12298812,fr,Sous la glace,A heron is fishing on a lake as winter settles in.,0.6,/OfH4gYIBkPSt7B1eIjMSKHiGIa.jpg,,Animation,École des Nouvelles Images,France,No Language,0-2
660861,Forky Asks a Question: What Is a Computer?,5.66,47,Released,2019-12-13,0,3,False,/u1o41HkOIDjEFEeZnUpMAzvbPiE.jpg,0,https://www.disneyplus.com/movies/forky-asks-a-question-what-is-a-computer/ttilJ76sRuRl,tt11194644,en,Forky Asks a Question: What Is a Computer?,Trixie explains to Forky what a computer does as they experience the common stresses of technology.,2.56,/qcOHwNLu0ugj32a3llVLTm9ZA8X.jpg,,"Animation, Family, Comedy",Pixar,,English,3-5
469989,Particle Dreams,0.0,0,Released,1988-01-01,0,2,False,,0,,tt0095824,en,Particle Dreams,"Dream sequences created using 3D particle systems techniques. Behavior rules are applied to thousands of individual particles to model complex phenomena such as an explosion, a snowstorm, a tumultuous head, and a waterfall. A Connection Machine CM-2 computer was used to perform physical simulations on thousands of particles simultaneously, one processor for each particle.",0.6,/vpIN11Fgs1A0ys1gd2jWhPKOO3G.jpg,,Animation,,,,0-2
162702,Bosko Shipwrecked!,5.2,9,Released,1931-09-19,0,7,False,,0,,tt0021685,en,Bosko Shipwrecked!,Bosko is shipwrecked on an island where he is chased by a lion and pursued by simian cannibals.,0.923,/s56JVzcz1BaeJUdNpBiCwPzrEeN.jpg,,"Animation, Comedy","The Vitaphone Corporation, Harman-Ising Productions, Leon Schlesinger Productions",United States of America,English,0-2
414959,Ghost Messenger,0.0,0,Released,2014-05-21,0,78,False,/41HQbBFxI3AtUTFZbHBvKbImaU3.jpg,0,http://www.ghostmessenger.co.kr/,,ko,고스트 메신저,"In this anime fantasy, Kanglim is a 5th grade Ghost Messenger on a supernatural mission. When he finds himself trapped in a Soul Phone, Kanglim, who has the power to see mystical spirits, must successfully capture one of them to free himself from the trap.",2.189,/qpiPGO0Rb2my4w7w0Z0NqruBz6R.jpg,THEIR WORLD. HIS BATTLE.,"Animation, Action, Fantasy, Science Fiction, Family",,South Korea,Korean,3-5
417910,Fedora's Sorrow,7.5,2,Released,1973-01-01,0,9,False,/5UJcoHnZm9iDh5XAnzv56EEMgzn.jpg,0,,tt5520794,ru,Федорино горе,The old Fedora so launched a household that all housewares and tableware were angry at her and decided to leave the house.,0.6,/5faNydxkxHigQ0eeCzZovFvBEvx.jpg,,Animation,Soyuzmultfilm,Soviet Union,Russian,0-2
701184,The Railway Dragon,0.0,0,Released,1989-03-17,0,30,False,,0,,tt0180078,en,The Railway Dragon,"Emily, an 8 year old girl, and a centuries year old Railway Dragon, share an adventure that they'll never forget.",0.619,/8f5D3W4NNI4AoElkut991NRv5qz.jpg,,"Animation, Adventure, Family, Fantasy","Lacewood Productions, Hinton Animation Studios, CFTO-TV, Téléfilm Canada",Canada,,0-2
378877,La Feet's Defeat,6.0,1,Released,1968-07-24,0,6,False,,0,,tt0063208,en,La Feet's Defeat,"The Surete Commissioner assigns Inspector Clouseau and Sergeant Deux-Deux to the hazardous task of pursuing a criminal named Muddy La Feet, who leaves behind a trail of muddy footprints that lead Clouseau and Deux-Deux through a mine field and to a castle surrounded by an alligator-filled moat and sealed by an electrified door. NOTE: Sgt. Deux-Deux's last appearance, this time voiced by Don Messick.",0.61,/zEgr8GF2mO5NyN16NmPhh7JsYMs.jpg,,Animation,DePatie-Freleng Enterprises,United States of America,,0-2
529042,Faz Mal 2: Super-Tição,0.0,0,Released,1984-01-01,0,7,False,,0,,tt8548930,pt,Faz Mal 2: Super-Tição,,0.6,/nNYRV4ONltD8dGM8biBRRCMmyFn.jpg,,Animation,"Cine Lider Laboratories, Pan Studion, Stilpen Produções, Verbo",Brazil,Portuguese,0-2
528108,Seder-Masochism,7.2,10,Released,2018-06-11,0,78,False,/irMTlxwVbjnEkokL2MKNjuu4n5W.jpg,20000,,tt8328612,en,Seder-Masochism,"Loosely following a traditional Passover Seder, events from the Book of Exodus are retold by Moses, Aharon, the Angel of Death, Jesus, and the director's own father. But there's another side to this story: that of the Goddess, humankind's original deity. Seder-Masochism resurrects the Great Mother in a tragic struggle against the forces of Patriarchy.",0.92,/1OkWT87JyI1e6rjr6FIAYL9PKXD.jpg,,"Animation, Music, Fantasy",,United States of America,"Bulgarian, English, French, Hebrew",0-2
1028134,Aspekt,0.0,0,Released,2022-10-05,0,3,False,,0,,tt22261360,en,Aspekt,Alice explores the influence of the chemical properties of insects on the human psyche and gets on a trip where she has to face her essence.,0.6,/ctH37VvlpgSBcdYOKb76srhLXgV.jpg,,"Animation, Music, Science Fiction",,Ukraine,Russian,0-2
345942,Henchmen,6.662,37,Released,2018-12-07,0,82,False,/3kcTsIUyi4UfAjQCTxwNYbcgcbf.jpg,0,http://bronstudios.com/productions/henchmen/,tt3076510,en,Henchmen,"When a new recruit joins the Union of Evil, he is assigned to a motley crew of blue-collar workers led by fallen henchmen Hank. But when “The Kid” accidentally steals the ultimate weapon, Hank must break his “risk nothing” code to save the boy he’s befriended, even if it means becoming the one thing he has always avoided… being a hero.",4.903,/ddbcOYQaDbxH5R42DlrK7txVbIG.jpg,Proudly serving evil from 9 to 5,"Animation, Comedy, Adventure","Bron Studios, Entertainment One, Téléfilm Canada",Canada,English,3-5
95788,The Snow Queen,6.9,9,Released,1992-11-20,0,30,False,,0,,tt1198407,en,The Snow Queen,"This version of The Snow Queen is the first to be adapted from another adaptation. All of Sigourney Weaver's narration is from Amy Erhlich's 1982 picture book. Still, things are cut out and changed a bit.  The troll/devil is gone. The mirror belongs to the Snow Queen and it is her only friend. She grows very angry and lonely and smashes her mirror. She wants a friend and since Kai is all fucked up, she takes him.  The princess is cut from Gerda's journey and the crow turns out to be the Witch in disguise who helps her along the way. The Robber Girl has a mullet and is SUPER TOUCHY with Gerda. The Snow Queen lets Kai and Gerda go once she sees how much they love each other. It even melts her heart...and the rest of her. Yeesh.",1.238,/z3HqrUJfqjWgp0h3RJH5UKEqsyl.jpg,,"Animation, Family, Fantasy",,,English,0-2
599540,Fraught,0.0,0,Released,2007-05-19,0,8,False,,0,,tt1301146,en,Fraught,"When it all goes horribly wrong, there is only one word that can adequately describe the horror: Fraught. A documentary animation exploring people's most awkward, embarrassing moments.",0.6,,,"Documentary, Animation",,Australia,,0-2
48522,The Periwig-Maker,7.5,15,Released,1999-11-13,0,15,False,/fSYatJ9ouZImSDh6reBt8d5rQX3.jpg,0,,tt0239797,de,Der Perückenmacher,"Europe; the plague years. A wigmaker, locked in his shop, observes the events and writes about them in his journal. Mostly, we see shrouded bodies, and a young girl who lives in the tavern across the way that gets progressively sicker.",2.078,/bn2YcZTISnBms6j8UvhDX8UGA9x.jpg,,"Animation, Drama","Three Mills Studios, Ideal Standard Film",Germany,German,3-5
945046,The Little Guests Invited by the Sun,0.0,0,Released,1961-06-01,0,24,False,,0,,,zh,太阳的小客人,"Another happy Children's Day is coming. The kindly father-in-law Sun sits in the palace of heaven and laments that the children get up earlier than him. Although tens of thousands of years have passed, Grandpa Sun decided to invite children from the earth to his palace for the holiday. Of course, an invitation must be issued before that, so Eunuch Sun entrusts the lovely and mischievous messenger of light to the earth to convey the good news.",0.6,/pYZWuTWcRvFdR2GSvQcIbJLZnsp.jpg,,Animation,Shanghai Animation Film Studio,China,Mandarin,0-2
762144,Who are you?,6.3,7,Released,2020-08-03,0,13,False,/sNDTJ9ZdFhKAeKaaA2WgVsNNEAK.jpg,0,,tt12762898,en,Who are you?,"The story of a writer who, after having great success with his first book, has a disastrous creative block. So much so, that not even pencils want to write for him. In his anguish, a delivery girl arrives at his door and gives him a mysterious box. After inviting her in to have a coffee, they share a pleasant conversation about fame and success. What’s in the box? Nobody knows what inspiration can be wrapped in.",0.6,/9hpLOWotU2awEykVDsOCJ1ccxDy.jpg,,Animation,,Chile,"English, Spanish",0-2
1043381,"Half for You, Half for Me",0.0,0,Released,2022-10-19,0,4,False,,0,,,de,Hälfte Hälfte,"The yellow banana beckons from the fruit basket; it’s peeled in no time and about to disappear in the mouth. But stop! Before you can at last take the first bite, you have to share. The banana becomes smaller and smaller. The elephant, too, wants a piece of the sweet fruit. A piece for you, a piece for me … A little film about the joys of sharing.",0.6,,,Animation,,,,0-2
904512,Tom Thumb,0.0,0,Released,1934-02-16,0,6,False,,0,,tt0153154,en,Tom Thumb,"Krazy Kat and his girlfriend are surrounded by their insect friends. After they dance around the forest, Krazy's girlfriend gets kidnapped, but is rescued by Krazy Kat and the insects.",0.6,,,Animation,,United States of America,,0-2
588560,Another Bloomin’ Christmas,2.0,1,Released,2021-11-01,0,85,False,,0,,,en,Another Bloomin’ Christmas,"Based on Raymond Briggs’ books, the straight-talking, no-nonsense but warm-hearted Father Christmas will be seen getting to grips with today’s modern world; one that sees children instantly ordering what they want with the swipe of a tablet and goods being despatched by delivery drones.",1.4,,,"Animation, Comedy, Family, Fantasy","The Illuminated Film Company, GFM films",United Kingdom,English,0-2
721924,Die Maus 6 - Tierisches Vergnügen mit der Maus,0.0,0,Released,2014-07-25,0,0,False,,0,,,de,Die Maus 6 - Tierisches Vergnügen mit der Maus,,0.6,/4gihbmyFA2owHoTXk6Qm7wtBa2H.jpg,,Animation,,,German,0-2
722314,Sherman,0.0,0,Released,2011-09-11,0,4,False,,0,,tt1942967,en,Sherman,Sherman struggles with the reality of being an imaginary friend when his creator grows up and leaves.,0.6,,,"Animation, Fantasy",,,,0-2
